individuals,ws
388,-1.6025309402291044
389,-0.9514110032863659
390,-7.092561026510724
391,-3.628535199330792
392,2.755717759528766
393,1.5993562191791302
394,-2.338383195724557
395,9.92123147354756
396,-4.081156731325619
397,2.227762216732885
398,0.3383782869548707
399,-7.070947727411668
400,1.0552586257056278
401,3.906691477256788
402,9.310954118887624
403,-0.5853241543377753
404,-0.49267052200680617
405,6.6475867372495125
406,0.8140890294280634
407,-0.5209517638686946
408,12.80509159384181
409,-2.5717551738327606
410,-4.172839527690731
411,0.5104434989181863
412,1.4894120701330869
413,-8.306825181374286
414,4.176917066306219
415,3.536651621912349
416,-5.153780768527795
417,4.339477873032785
418,1.8231423649581653
419,-0.0018059661091364976
420,4.478590621589854
421,0.1834145435083534
422,0.04610641913959168
423,-1.6346250057568212
424,8.734507979399865
425,-4.130763102622375
426,2.9939467359772687
427,-11.525192985874707
428,-3.439527571639654
429,3.433552611782609
430,5.283435893238197
431,5.355781061250815
432,-4.885383553118448
433,2.6066349049969597
434,-3.7428066804672278
435,-3.8081195154454863
436,2.901334189979986
437,1.8164618361372824
438,2.1946572799428936
439,1.2279713666804
440,4.941737418427403
441,-5.598377644502712
442,-2.980696642891594
443,3.7932869759220487
444,-10.054556386590486
445,-7.0818073685543474
446,1.4021532948372915
447,9.833602528627992
448,2.5479589073136384
449,-1.3500190655622624
450,-5.492779470406738
451,-4.8415267593168565
452,-8.200174999058461
453,3.287316563302892
454,1.6077432089221548
455,-10.474380243473195
456,-4.498596210024427
457,3.1264968402618516
458,-2.13984584363368
459,-0.49479963412614913
460,-5.751486163663247
461,-5.027843480928977
462,-0.10219007430261828
463,7.227997325842378
464,0.11589486899321888
465,-4.134260171694455
466,-4.4339322990123495
467,-0.5613740769477169
468,-2.5452793047068094
469,-0.019614170155368482
470,0.9749450561387869
471,5.087404211663722
472,7.140735642716199
473,3.3272060008108237
474,1.2957882029575356
475,0.39942526439859316
476,0.6193092956164401
477,2.7188768966190078
478,5.858793146698391
479,3.089052559970193
480,4.242748012629278
481,1.1617353496819045
482,2.1562423996825943
483,-0.8532846817457023
484,1.4903039365815856
485,1.9041026091703201
486,5.194700434392816
487,-2.5604341136508646
488,2.718694832342957
489,-10.770409146100958
490,1.0708589298951787
491,-1.25838625699788
492,-1.4982325665995324
493,-7.062269920867469
494,-2.9873631274732655
495,-4.238204692143819
496,3.3701654101389806
497,-0.16605860889156854
498,-1.9477169534798224
499,3.1924622828167433
500,-0.5210238663130308
501,2.065796064252427
502,-8.737526179039849
503,0.5117604219660326
504,-1.6085897207840905
505,-2.5547251086810814
506,1.1482336364094334
507,4.7475860934366105
508,2.9030863872224493
509,-0.9528333950173077
510,-4.005622895337282
511,-1.8892442771271152
512,0.2977053856987277
513,2.5565308335438917
514,4.858335801209904
515,6.676810708698966
516,8.890360607376818
517,-3.6845432778323386
518,-2.9628620540786788
519,0.1876464419342334
520,1.289466576814744
521,-2.867363423585547
522,-3.875076726019061
523,-3.951080304538981
524,1.1792533979871447
525,-2.075490518021543
526,2.0968335488561314
527,-0.8334215380055539
528,-2.8246225827118465
529,-4.8130256421299995
530,3.497478017892913
531,-1.9531744043739117
532,-5.173001280932671
533,-4.667756979691339
534,-3.1279982597755707
535,-8.575900875120343
536,-1.29277553360357
537,-0.6410358353197136
538,1.303703989341968
539,0.7485814937646005
540,-0.45952548326108267
541,-3.2137743227730184
542,4.886096684552458
543,8.993248519718238
544,-5.774413973098757
545,-0.5939132647334595
546,-6.83479971596725
547,-5.2475987551664804
548,6.808682485991965
549,-1.8240273226324581
550,-1.9787189996182843
551,-2.435236653022021
552,0.15203867644665348
553,1.1002465631268878
554,-10.427559982565311
555,-4.427731247680065
556,1.3573817333525193
557,9.64851317383844
558,1.5551352343812823
559,0.8735903906450783
560,9.512098518063608
561,-4.353682464729831
562,-1.5119559994084408
563,-4.674113898917421
564,1.3644331025044938
565,-2.826571213805898
566,3.6168665029342337
567,8.626574043359334
568,-1.8318923674152923
569,-6.861233888556901
570,0.9861482082412752
571,3.0199511253738516
572,-8.960405780021212
573,-5.560252304118561
574,-2.904139384863095
575,6.519711904935114
576,-7.487377906649458
577,3.200324831548482
578,-3.2618993937891396
579,2.005229191248791
580,1.6226296816853005
581,-4.652533082103365
582,3.3838765052797335
583,6.804084256211784
584,0.7206421852679983
585,-3.6020695588856926
586,-0.9503648031715177
587,2.684396995158382
588,1.3711043440872874
589,2.925871891465564
590,3.0822805621591374
591,-6.777910579397319
592,-0.36037198764641554
593,1.2869328500729724
594,3.638601708903612
595,-7.099508127115369
596,-1.1856581047077899
597,1.6852697822423324
598,-0.849605299877049
599,4.277886648751513
600,3.504328400939348
601,-1.4809054519611917
602,4.377531689223299
603,0.177559080823619
604,-3.170802100515475
605,4.683575709076497
606,0.22892825413913487
607,2.4861788045772792
608,2.9030402524198444
609,-2.2632102499641658
610,6.898897730642301
611,-4.505972734585894
612,-5.236334071004347
613,0.24261602044624142
614,1.9573606535935197
615,1.9744231891533515
616,-1.4068844400498923
617,1.0407729994092323
618,4.274964872602502
619,1.6932124772011945
620,6.718007469661011
621,-0.5265302897429087
622,-0.2584725497731044
623,-2.9334125999324483
624,-5.9303666446196495
625,-1.4287092584688028
626,4.201947736924079
627,-10.914749790178663
628,-2.669994800246041
629,2.8812818998234104
630,-0.34178709660895934
631,-4.104065594076514
632,-2.829992525256343
633,-2.610331762466571
634,-2.5738113612722273
635,1.2523876006152137
636,6.1177666372777635
637,-5.981224819088178
638,0.7532562967743883
639,-2.1123935958175126
640,-2.0773727347103197
641,-2.2871729638527274
642,-2.4681978099348507
643,-3.3505635194641887
644,6.478181657502962
645,-7.3468542751682655
646,2.3241977452514617
647,1.8366659743277391
648,2.5701692620628647
649,-6.3174273473715905
650,1.9263852296581132
651,3.6165717325987314
652,-5.04936982195262
653,-5.565209911613163
654,5.017981831202058
655,-0.5846222250327369
656,0.18966814187146208
657,-5.254028924899631
658,0.8153026710102479
659,-1.3593918483480592
660,-4.606266876187537
661,2.3211227549413644
662,0.6642600096818116
663,1.118037715187748
664,-4.3802799904684715
665,0.7886147240340442
666,-0.6986788884867527
667,-5.281082285693916
668,-3.3268977190199878
669,-0.9012215771334404
670,2.4924619729944357
671,-9.896236462912684
672,0.03342342413607308
673,6.223169845448216
674,-1.6317045915978603
675,-0.2687937380185367
676,-3.3692899007639836
677,1.2487577990569063
678,-4.765411541422701
679,-2.2384366348805873
680,-5.207206238742296
681,-0.015200925665844744
682,2.7402867634708135
683,-4.982585595739513
684,-3.474420342723189
685,0.9814484410514428
686,-1.9614860948613404
687,1.5065449651608562
688,-1.739807181312626
689,0.8954693721897288
690,-0.8929250838679353
691,-7.341318357598093
692,-0.5292419763488736
693,0.03396404311441403
694,2.3870648664287244
695,3.7899111149255957
696,-10.441785611712504
697,-0.7513780853294955
698,-2.45230318764087
699,-0.16968271716852357
700,-5.482355438913246
701,-4.342289827599231
702,2.7635858582469965
703,-5.668874780254729
704,0.05252382391963295
705,-5.004048874162526
706,6.954850329881942
707,-3.9730625630474448
708,-3.5450090878653593
709,-0.4565606429571465
710,-2.6380959170563325
711,2.1822393630504022
712,1.063431169729092
713,1.8290881863912978
714,-3.166250152359626
715,1.3928406693763975
716,6.942619465067977
717,4.801549992966431
718,-2.253999231927267
719,-5.236757559345436
720,-4.532509354910022
721,10.704388804849305
722,1.5452469428172817
723,5.6447169477139365
724,-0.8973995208455643
725,-7.491462839023037
726,-6.811793455373194
727,5.748348459436792
728,-8.081616231268132
729,-10.35162433154132
730,-0.6520480401230262
731,0.7682762649963739
732,2.362816291596376
733,-1.966397582027166
734,-6.13756944226408
735,-6.787962015029548
736,-6.57128404003778
737,6.546117120646633
738,-4.182499781476676
739,1.5435962990706606
740,-3.881175937141253
741,4.597794697712468
742,-1.2597766659857184
743,3.2818834113075854
744,3.6817433898329055
745,-8.660507481515705
746,-0.021644406923849502
747,3.845188416798562
748,-0.9147599491137359
749,1.6063763155709607
750,-3.895572381626108
751,2.5756667448538604
752,5.816531356137901
753,3.4685465151342925
754,0.18554945011247648
755,-0.7631537336475962
756,4.555586606465951
757,-1.5721446588162784
758,0.4678047916691678
759,1.304985491995838
760,-5.642301415177959
761,-5.673137836949972
762,-2.396916287742411
763,-9.100777579311467
764,8.8296330038554
765,2.847674221299685
766,0.025968744838813396
767,-2.242679108684886
768,2.7715770222236245
769,-0.4562078997566569
770,-0.5202048274477185
771,4.926436365392541
772,-4.2012488040145355
773,2.546386586743642
774,6.527988140600218
775,0.15190186326883504
776,1.6326485025364512
777,0.7045689968817238
778,-3.706433038524168
779,-4.6692888872367995
780,-7.405851003510984
781,0.7599712319867465
782,1.292728130217744
783,-5.461379453867449
784,-9.89609331632705
785,-4.98586851372399
786,-1.2082759626181003
787,4.370560609971121
788,-4.882443218896181
789,-2.7512107945293067
790,5.291209299241177
791,6.575793233867601
792,-1.6310304189513456
793,-4.807718841385862
794,11.145676894638477
795,-4.060138638574041
796,4.412523335054775
797,-0.4031608134494142
798,5.312570639084316
799,6.066350191117643
800,1.9725888621766072
801,-3.917457295799564
802,-5.58778247263533
803,-1.9335472436271708
804,-0.9255404375176906
805,-4.37554692617111
806,-2.1491782252709175
807,-0.026946661982518605
808,-2.5897368317008675
809,7.732099772594885
810,7.001956243966867
811,3.4655107868067043
812,3.9989944158619055
813,-1.602014507508162
814,0.32569119141001257
815,4.023868321234163
816,3.900562714724491
817,0.2903621303271713
818,-6.122975465921715
819,-0.1459825378121914
820,6.181844951134189
821,-0.6258369278407765
822,2.9634828113732166
823,-6.472584887527662
824,2.8768649158574537
825,-1.3428803458529757
826,3.2830798377568717
827,-4.291958866933532
828,-2.470581370732234
829,7.889474279173271
830,4.598072038579788
831,3.2876991992784754
832,-11.409264158363229
833,5.765101787537274
834,-0.008973391289493371
835,5.183908256301594
836,1.0825571873732502
837,-3.5740431426975476
838,-0.9011871057664802
839,2.216182407709926
840,1.9062623991703802
841,-4.034997815788976
842,5.830308879007248
843,-11.750167630238849
844,5.230840513131454
845,1.761358834166213
846,-1.5367473254275952
847,2.8145844347763185
848,7.178121998750253
849,-1.4098554345988885
850,-2.7783223036543614
851,-8.891651898715889
852,0.0583446454498741
853,-8.69001760794107
854,5.5797538781288605
855,5.069611344840043
856,11.50213887927703
857,-1.1346983059444586
858,-2.99480096571258
859,-2.5389553836257757
860,-1.034683391803425
861,6.301098000647696
862,1.2098815875543665
863,2.2222417150450253
864,0.7106878399849507
865,1.9519314446328462
866,-3.428808579083436
867,2.145026848404882
868,2.847406486971898
869,-8.101885588818813
870,-6.469865464357481
871,2.0902460184011575
872,-1.6362541330912252
873,-1.9956702244414672
874,0.025703109653466685
875,-8.011349659628294
876,-4.8050990121101576
877,-3.961267045299664
878,-0.22771227511370973
879,0.7969331623130003
880,1.9282521552111576
881,2.0317845987030454
882,-4.1987607219669005
883,-9.03657883861827
884,-1.02418519386224
885,1.4481627926457181
886,0.13385400954439924
887,-2.9217309241832425
888,-1.914270420611949
889,-2.021819846211004
890,1.3972737096680437
891,2.6141747230364705
892,-0.7342685628641987
893,-2.0269513458568524
894,3.28640943999279
895,2.3611049892332496
896,-1.980385398305898
897,1.6446304939385066
898,1.6038110279994404
899,3.8230117323989115
900,-7.90276530483914
901,1.9767889103833547
902,1.6525429907101334
903,-1.5464441656767476
904,2.368961946977022
905,1.4446078649520027
906,3.697131565937797
907,0.5022188531522129
908,-5.849573427744217
909,-4.693765712613994
910,-9.22064096970215
911,-1.5850006523064737
912,-1.8701885313138489
913,2.6445646629606467
914,-3.4027740563585347
915,0.6072850779186574
916,-11.567206135129886
917,7.4090865272590865
918,4.072010229963298
919,1.7758330629320613
920,0.7501784089463694
921,5.374978439164451
922,1.081183174024262
923,7.422671027306789
924,-1.3709632550635484
925,1.5509750272326945
926,-0.6911688084015037
927,-1.8758517056659807
928,-3.685166064103849
929,-6.391876033610668
930,1.885640101154694
931,-1.1717145767064485
932,3.4652358756950297
933,1.0013913530422311
934,-4.915660003532327
935,4.381668712417087
936,8.111646457977645
937,-4.692800756979845
938,-2.595886975578521
939,-8.388070698200815
940,-6.174345924500747
941,4.167325861740489
942,-3.1652523759146947
943,4.01751125805598
944,1.6748833369327412
945,-5.664734960379343
946,2.161934956383945
947,4.991118403745042
948,1.7383782393721487
949,-4.737623734470366
950,2.9028923905709054
951,-2.236660577283615
952,-7.11067344836551
953,2.7667748365240317
954,0.23748197032184526
955,1.7610128648922592
956,-0.5706659300770304
957,-5.451392401261973
958,-0.4926964220927531
959,-6.195769436955162
960,-2.0971416197664015
961,-0.040522035791670685
962,1.102937337178063
963,2.24400597130568
964,6.273733679242015
965,-3.44590764465046
966,2.1484978654375295
967,5.2045218713739265
968,7.517302520905359
969,-1.8159904148608845
970,-1.5962077015011615
971,0.6185260374488142
972,7.674397587703133
973,5.474148757474559
974,1.4779925149935218
975,0.11311857094010769
976,0.9272209376313088
977,-0.8241681169661348
978,3.9665156365518484
979,-3.187993082349833
980,-2.0835186806345254
981,-6.398696729995382
982,-2.76055229373923
983,-0.1705964663823092
984,2.79268663080083
985,2.3138121848916975
986,-0.5413115046469184
987,-1.7141621425100282
988,3.54861861584648
989,-4.202147861552053
990,6.5493550004159005
991,4.016725518481081
992,0.38360378407666595
993,2.167996736960877
994,-1.871351202262207
995,1.2054758456510113
996,4.860952531441222
997,1.1893188222715345
998,3.2311329225733925
999,-1.6772816910114623
1000,-0.23904389966524597
1001,-3.956071458538841
1002,6.976332405082294
1003,1.5836252803286666
1004,-8.116077266484986
1005,0.10106028898609298
1006,4.091540958263664
1007,-0.8282697633449325
1008,5.082676272661734
1009,-1.533867375865355
1010,1.2312475333208481
1011,-0.924059186714663
1012,1.428844533672825
1013,1.9614524065509382
1014,9.198961449013343
1015,7.282567291726222
1016,-1.3003040489986595
1017,-0.4285843416704271
1018,2.2489572655211454
1019,1.6070073767585482
1020,-2.430803198538996
1021,0.7169540193108521
1022,-0.9448345747094165
1023,-0.07102301280895573
1024,1.2728022170991327
1025,4.397248350203359
1026,-6.005716242751396
1027,-1.0453829407527497
1028,0.2571324301401221
1029,1.9898414916011862
1030,-0.7098878535074121
1031,1.1592119405390449
1032,-1.2319672028616924
1033,4.176008987228123
1034,1.2749551661276075
1035,6.339377631790805
1036,-3.2373285367520697
1037,-2.029883544268496
1038,5.22056042883188
1039,3.3306729989498196
1040,-0.9348615811870792
1041,1.3805881016847914
1042,-2.5945160265457816
1043,-5.713675212372969
1044,-1.4542306162849434
1045,5.60645918087279
1046,3.2537327162453398
1047,1.6100476239952206
1048,-3.739520265927356
1049,0.355598815079786
1050,-5.241433708279403
1051,-0.8510591896365902
1052,3.0822616571988117
1053,-5.224033347420634
1054,-1.8854276882434373
1055,-0.22443143204746585
1056,2.1103362292979826
1057,-2.906068229520631
1058,-3.0678617181863004
1059,-2.8886727348275616
1060,3.7688313562909816
1061,1.0841684629430637
1062,3.7225341478900735
1063,-3.6326242755632268
1064,8.85560318765871
1065,3.779081954946802
1066,-5.984846484270572
1067,-7.914321162688559
1068,-1.2506639994034694
1069,9.119771048729842
1070,0.7826524482435366
1071,-5.382791700040992
1072,0.6556457222174867
1073,1.3428042592737168
1074,-10.267649341547424
1075,5.286838473782692
1076,11.135813083480038
1077,6.179294417438312
1078,1.8912822151742255
1079,1.291382715203882
1080,-4.470683333409254
1081,3.5877277165379646
1082,-1.0476726676578791
1083,-3.065138910092905
1084,-6.625879877989313
1085,-0.7961101305825917
1086,2.774038085838697
1087,5.333185660818164
1088,-3.503670210678724
1089,-1.475379839676391
1090,0.8062914497778931
1091,-2.2281138072213302
1092,0.2952182436840687
1093,-0.3738232739951738
1094,-0.5757926869655718
1095,6.135563304659792
1096,-0.1250858322482623
1097,4.185113620958143
1098,-4.056980491044494
1099,5.639152347041589
1100,-4.160166784131008
1101,-5.419257853100364
1102,-1.3251265194453317
1103,5.340444682849297
1104,5.176642975006411
1105,4.1149956528308005
1106,0.201344183483227
1107,-3.7296037610336343
1108,0.6894805344428585
1109,-2.122792454804712
1110,3.487758049777435
1111,3.922302542761073
1112,-4.680589544666556
1113,-0.21342710437725598
1114,-3.0520015495885984
1115,-9.377734827211526
1116,-0.7273442870876496
1117,6.22237882863626
1118,-1.4162716084072302
1119,0.5868757516751754
1120,-2.7353369487313755
1121,0.17531099032380837
1122,0.6919758362214051
1123,3.036477981488718
1124,-4.537407094307103
1125,3.943807049848859
1126,-0.9281765215566823
1127,-1.8047711420451402
1128,1.0489801020045957
1129,3.848667271652011
1130,-1.2165208898929343
1131,-3.133748542098749
1132,0.5760026398380453
1133,0.12280111192231713
1134,2.5215939495211557
1135,1.2638939421666413
1136,1.387889141517197
1137,1.8653716698961855
1138,0.2487625856607668
1139,-2.201463345448242
1140,0.38438342398029707
1141,0.5465106183227759
1142,-3.660768436560322
1143,5.216679751537716
1144,-6.374061615754084
1145,-0.69280095835544
1146,-0.8756790092180284
1147,-3.9965695920386404
1148,4.566141275329316
1149,0.35096374001317343
1150,10.325593940954885
1151,2.279787112217876
1152,6.551419471981243
1153,0.5445126385629704
1154,-4.93765196030561
1155,1.4189478644149816
1156,-6.833586121953262
1157,-2.8430810066500953
1158,-1.5328952622841308
1159,0.27077778435209743
1160,1.85848909971432
1161,2.0471146035373335
1162,-7.0191204352980145
1163,-0.6915174431615586
1164,-0.057436610159916746
1165,-3.8684465323541963
1166,1.374975479147285
1167,-7.227744832280564
1168,-4.432850986672928
1169,5.494076280664618
1170,-0.3264191149758753
1171,-1.052261741001205
1172,1.8531161853623341
1173,0.6785668737837949
1174,5.999283628304434
1175,2.701746998645124
1176,-1.075233432300586
1177,-1.4660653624008757
1178,-0.003975736732641649
1179,-2.8900931030780486
1180,5.083746931107547
1181,6.805232621319108
1182,-1.1159707575191047
1183,4.14099642353812
1184,3.2807705893427235
1185,1.4728700223436402
1186,1.4312435659996416
1187,2.072195525194196
1188,2.1895875615046396
1189,2.278113598159285
1190,-0.475548368394517
1191,1.526090767385615
1192,2.3010714008696476
1193,0.9554684630104798
1194,0.08576436374087881
1195,0.8729627971441636
1196,-4.153309686940832
1197,-3.54807709181761
1198,5.184170513198403
1199,-5.4403095471692655
1200,3.9756106061376473
1201,-12.51464256679619
1202,4.512435090046764
1203,5.018711175209843
1204,3.884962740509043
1205,-6.888595770522271
1206,7.824259112239175
1207,-2.581660127371637
1208,-0.6591406940874488
1209,-2.87510262200083
1210,-0.8798757584421197
1211,5.577823412545834
1212,-4.563033638450055
1213,3.010308719467355
1214,0.24810753695197607
1215,-4.306185637472927
1216,-3.891653895444395
1217,-0.3072430675397835
1218,-7.001456717437913
1219,6.562560598314813
1220,-0.16122005386539087
1221,0.9063063044602586
1222,-3.3285017635789145
1223,6.997547659121791
1224,1.1782271649628884
1225,2.9735591143418976
1226,0.5496964666327399
1227,-4.797118031962418
1228,5.2083457895180265
1229,0.5509670662760383
1230,0.20748138212773992
1231,2.9432966149960054
1232,3.743394104774796
1233,-0.10135919013436401
1234,1.2790752226682636
1235,-5.085060081534049
1236,7.305924050540074
1237,1.907518400382143
1238,-2.267604192547469
1239,0.29392127520661865
1240,2.9399824498667058
1241,0.09098188586537631
1242,-0.012768664601417123
1243,-6.1280346222513025
1244,4.757484844052429
1245,1.9401848261454815
