individuals,es
349,-0.923571653981508
350,-1.7008851175628745
351,1.3382354968782741
352,-1.0172943067176297
353,2.3220280843667336
354,1.4958227395067518
355,0.6726595422097283
356,1.620413520647866
357,-0.1856526627466497
358,-2.3172333487724677
359,-0.7436647293226419
360,0.7072489231701204
361,-0.8438549514501762
362,0.37617069476668963
363,-5.473678831080455
364,1.0813615763108804
365,-1.869842579553962
366,-0.35354698015722763
367,-0.35171762807241813
368,-0.8871021448572958
369,2.604778022883906
370,-1.271213358903454
371,-0.5787693090694375
372,1.1369357373649622
373,-1.190739612179628
374,-1.223488649751084
375,1.9369108917573024
376,-1.6199370650649294
377,1.5830771447623944
378,-0.24060818909607906
379,0.5760560463703658
380,1.8364611151402541
381,1.5400443798902177
382,-0.9113788141429213
383,1.9208074352197857
384,2.7526603174027673
385,0.3252872035089931
386,-1.7774270195636124
387,0.29761950817213456
388,3.162467202436617
389,-0.25919632314838675
390,1.2658783277350114
391,1.7584764279437235
392,0.5687119617135576
393,2.8290793487914163
394,-0.9808646156432268
395,0.7294683688469314
396,-1.5115931832278267
397,-0.3430101349215212
398,-1.0873222105275944
399,-0.4081909581190356
400,0.6443700714990949
401,2.31497633529413
402,2.6639713181352453
403,-0.8819358177767004
404,-1.8458171176043825
405,-1.0575416541657412
406,0.48900397253542266
407,-0.260183440733899
408,2.9161530824756348
409,-0.07533569413841684
410,-1.6312590856897358
411,1.1270803363750113
412,0.15148002292229618
413,-2.4563487663704597
414,2.3276915839026255
415,-0.5126400663381768
416,0.47268018623924113
417,1.3146607088867337
418,0.5872855891222495
419,0.9511891147040049
420,2.1232441489904073
421,1.764724891093877
422,0.006534619693981947
423,0.4618121396200502
424,-0.08866195135651153
425,-0.10460716235805856
426,-1.924148829457335
427,-0.14238227941189305
428,0.6847450752251898
429,-1.0014200276351475
430,-0.31034535702106725
431,0.7360063101978636
432,-1.248640762338669
433,1.505642966822876
434,-1.2959509206687723
435,-0.5361495931490474
436,1.989918234124661
437,1.3227780347071907
438,0.47603709060495536
439,-1.3681492506396402
440,-0.6421963410109
441,1.6181614908229522
442,-0.34666552637849757
443,4.01230275583019
444,-0.7066832442123807
445,-1.1029377130846392
446,-0.9731287001055962
447,2.4434256815699626
448,-0.8907566561313929
449,0.04687228073301264
450,-1.8579156529192735
451,0.9620812588720454
452,-0.6927307490416368
453,0.3611871353895493
454,-0.6575295351382215
455,-1.1968961948061383
456,0.49924499071916606
457,1.0165466608898672
458,0.7888927338492475
459,2.749174065096377
460,0.8071316744565411
461,0.4790699412342992
462,0.7216873882448918
463,-3.2591011226204634
464,0.7464310437686447
465,-0.0855697175187029
466,-0.4291754119092779
467,0.663827696630197
468,-1.84989428580981
469,-2.8137876368343027
470,-3.184758594350261
471,-1.528980732454845
472,-1.016475877278856
473,0.608030620018942
474,-0.375031371286886
475,-0.7528934058731914
476,1.0556965006052441
477,-0.4867253836361667
478,0.7435246547006047
479,-0.25881589558087925
480,0.9740693072118526
481,0.7787220515258552
482,0.6295622426872509
483,1.7033145293159917
484,1.886152533512808
485,1.0565297758326846
486,0.8262097316401423
487,0.025690250307951037
488,0.1568644610163614
489,-2.1893226581082685
490,1.4871146784046105
491,2.914696134029394
492,0.9338800484435643
493,-1.8783986371543087
494,-1.854542215401517
495,1.3213307893156103
496,0.5307182318983796
497,1.0806650997725633
498,1.6750929168537922
499,0.6836665704985
500,1.878842645062961
501,-0.30813894095111155
502,1.6499984009954876
503,1.849560325887103
504,0.3810657775034767
505,0.6567201222819075
506,-0.5981048926386389
507,2.153269721333175
508,-1.2184288077171095
509,0.8565616224532334
510,-1.103103853266894
511,-0.46237446375066404
512,-0.7821687535628146
513,-0.2869787426449615
514,0.6606013020571945
515,3.8620332463150184
516,-1.928699827681674
517,-1.2622599623797799
518,-0.5526023241372061
519,2.2383114604583905
520,3.945130942468853
521,-1.0323355417595017
522,1.0780606475697638
523,-1.2352920134569594
524,1.7159585490541498
525,-0.7452341399439601
526,0.33525080536900653
527,0.7794104436124567
528,1.38467072754582
529,-1.319121537742334
530,-0.3335650708324418
531,1.2449411762410367
532,1.3970158769843444
533,-0.4587736201450878
534,0.7384490855725603
535,-2.89728045310516
536,0.8630820578774816
537,1.652472938398436
538,0.9051060299638715
539,1.404372373245095
540,-2.0393827791030392
541,-0.5102717673789278
542,1.5722977154731281
543,-0.24864101780506043
544,-1.7534480993048605
545,-0.8314473209310933
546,-0.8424256740046484
547,-1.5334062216177857
548,-0.7053660467736205
549,-2.857358737443162
550,1.2268520282736732
551,0.6378629751927545
552,-0.31452990003087267
553,-1.6722373275126508
554,0.6861946681293322
555,-0.8677342777233613
556,1.2102872119817643
557,-1.9374261025644706
558,-0.7835129265983366
559,-1.965853835588415
560,-1.107349903895693
561,0.33639757914969337
562,0.9196303905236283
563,-0.03928334534109429
564,1.266240268201102
565,-0.7438402220273471
566,0.36264259279026156
567,0.7255917955534388
568,-1.073804904451772
569,0.9983367630633695
570,1.5927556648117596
571,-0.6558866747732066
572,-0.010501172868381037
573,0.608982197166872
574,-0.04713592980724379
575,-1.764310205695622
576,1.2141478498619842
577,3.4776033974528318
578,-1.6871716836278696
579,2.151925922446446
580,3.428915234216539
581,2.700985749524806
582,1.8584219288866692
583,-0.10624787538434499
584,1.2280346198110086
585,1.6503408010147635
586,-1.5857678173834615
587,0.867761820717815
588,0.5919665411628254
589,0.23005034769047594
590,-0.45009224810872195
591,2.826677075469301
592,-0.6257340576693411
593,-2.0436845211679233
594,2.533099541656697
595,-0.1603631846856819
596,1.2535136328387364
597,-0.8449702475352072
598,0.9396378953527941
599,1.3012266935008168
600,-0.9946930709502465
601,0.8881607598694377
602,-1.049630958659507
603,0.22165674022474488
604,1.5416525585703296
605,0.5336391339213966
606,-3.399956172446578
607,1.9998377627226378
608,2.0318575722604453
609,-0.36859693684549577
610,-1.9105820800877442
611,-1.9694382300048558
612,-0.06111720568574083
613,1.8482020731876743
614,2.0766708369610947
615,-0.7079802853237288
616,2.7966043903259266
617,2.954208250053259
618,-1.3100384383284989
619,2.1803961954481768
620,-0.5831860298681553
621,0.48924643028351034
622,0.6415167855647552
623,0.736311071319905
624,1.2876229549837777
625,-0.17252626168620622
626,0.052644519280525576
627,1.336728489955843
628,-2.5199305294837826
629,2.805305149521929
630,0.6982341220628379
631,0.27422477428365954
632,-0.6324234338911553
633,2.355471518086304
634,-0.23235339388810827
635,-1.9889878406487038
636,-0.3447603343158067
637,-1.1764776387163813
638,-1.0664889033376541
639,-1.5413799968432702
640,-0.28833242143537646
641,0.4750912147995858
642,-1.7531695821017774
643,-1.0332758552893266
644,-0.03821519017011821
645,0.7082958537070578
646,1.7590516077478795
647,1.49945317940837
648,0.8945385092289035
649,-0.8767995492224101
650,-0.7791487319255002
651,-2.5705544474997355
652,0.16879817984493772
653,-0.2747111536402388
654,-0.5996561489557911
655,1.2141517793685164
656,-0.5896653912382135
657,-1.039385519322853
658,0.3909939595083284
659,1.4718265377534636
660,1.2357814211930043
661,0.10092402967354597
662,1.1808742343201535
663,1.9579838760248813
664,-0.9148928285033238
665,-0.2869822465417473
666,-3.117675126489478
667,-3.3011391332662585
668,1.2581533974347123
669,1.740298956601497
670,0.25230874065674946
671,-0.8112376754069266
672,1.0326320697352656
673,-0.6922535487731258
674,-1.7182028579708752
675,-1.3752637951358595
676,-0.24028058572316047
677,-0.5087809846610333
678,2.109390469535121
679,-0.9900107927284142
680,-0.5031908959972684
681,-1.8689165617811176
682,2.0579808162354363
683,0.7612930119300403
684,0.41111553968142456
685,0.9881166054729977
686,-0.09556571854291562
687,1.00261750114376
688,2.209620771817628
689,-1.18889564210306
690,-2.0160267384747375
691,1.7506086756884014
692,-0.7339826202563036
693,0.5028936798938454
694,2.1302014646009533
695,1.8539652882602078
696,1.1827364151332176
697,0.5467195565813273
698,0.9178335528530337
699,-0.5450780157008268
700,0.054099652775561946
701,0.8655940058666503
702,1.4672519752072302
703,-1.096543475017281
704,3.1629492073669945
705,-0.8979431786942056
706,-0.17020579375876277
707,0.27463264915833574
708,-1.2897084256676612
709,0.272506422164259
710,1.6314888782316688
711,0.9955771894039117
712,-1.6970246212159263
713,2.0489819804203835
714,0.847776973146286
715,-1.5135635367007123
716,-0.9791636447177113
717,3.040203985853557
718,0.10029503217609101
719,0.010271406672927641
720,0.7011036234654223
721,0.3213422670693564
722,-1.5578850355125082
723,0.7323417123383033
724,0.540415204907468
725,-0.6426767899953656
726,-1.0331376692160867
727,0.7655790018162743
728,-2.040802675987192
729,0.4641381866843455
730,-0.3421908854874715
731,0.12201814320343929
732,-0.6608833428738209
733,-0.8289430882903639
734,-1.5567703422661485
735,0.011618935071893419
736,2.0085238360441013
737,-0.5283579259134055
738,-1.3943245183855906
739,-2.903850442576138
740,-0.08169478789400875
741,-1.3464377532373892
742,0.27158165884766317
743,0.037994971703322666
744,1.1115844453864934
745,-2.0507455975574924
746,1.5884125081788947
747,0.23810467596427334
748,1.8629959368565552
749,-0.48970708733478074
750,0.7480053423007961
751,0.08383735346834426
752,3.4598898325500276
753,0.0132652100309316
754,-0.623450941529905
755,1.6273554838869457
756,1.205569986641576
757,-0.27659321855444186
758,2.0093275077472397
759,-1.6076620622480988
760,1.56657935551021
761,-0.6418727498556664
762,-0.6129924329892562
763,-1.2474714812214436
764,2.2022627458001685
765,2.2513875079684165
766,0.4780899873508193
767,0.7017224955641008
768,0.9307819041022386
769,-0.009294939191570428
770,-2.835058430164177
771,1.7178482474050125
772,-1.706541538768295
773,0.5292461706837406
774,0.01420632583976611
775,-2.4945136199453812
776,1.8632053810946427
777,1.1426367117219989
778,-0.7044127766922967
779,-1.4995934421407389
780,3.963441003620449E-4
781,-0.7397737485030158
782,0.7803579903186575
783,0.7600935234155803
784,0.002547175980576244
785,0.6990265214040141
786,2.4969986607185186
787,2.1880718215402233
788,-0.2516590632835106
789,-1.3923788793453773
790,1.2648906569555252
791,-0.8653293793974769
792,-0.19840214245076682
793,-1.2729100182634783
794,0.5744219443074267
795,0.8874292506592365
796,-0.16327626872805884
797,0.758332131095696
798,-0.18795429703879463
799,-0.48610208025381973
800,-0.631272495060984
801,-1.2326461427607271
802,0.21668610998925958
803,-0.05992602968389519
804,-0.44598250736383926
805,-0.9952722941056282
806,-0.41141084563315733
807,0.36052269244341445
808,0.7088796413304702
809,-0.5839233634165728
810,1.7412425055812715
811,2.7956439854471693
812,2.1737692253018936
813,1.617598329057379
814,-2.162133264643576
815,0.06004180667401371
816,1.7753910134743653
817,0.768154074940761
818,1.2255622169091949
819,-0.18067825198438237
820,-1.5888072046752437
821,1.7263918067795447
822,1.0749402442784328
823,0.607117916922557
824,-1.3808991989291866
825,-0.8193548715216976
826,1.0295431426367398
827,0.7615491110049608
828,-0.9317889800242836
829,2.3636849836198786
830,0.28481295819421004
831,0.9187245967763157
832,1.1393340136810826
833,2.851429121456845
834,-0.9632103973829726
835,0.10463945186265922
836,-2.0451309351662372
837,-1.380118285896558
838,0.26825811999536475
839,-0.9610879977866663
840,-0.03941914052949225
841,1.9948773902275323
842,3.395473477489915
843,1.3677937127434407
844,1.2117078528645737
845,1.1863222064150114
846,-1.8208395100068966
847,-0.040894936032102924
848,-0.017019571764105408
849,2.7972037472171793
850,-2.6560420937892375
851,-1.6158144816911508
852,-0.42734217832200094
853,-1.9573485015246013
854,0.46345444720439394
855,-0.06896070851484275
856,0.5187399169712034
857,2.113152141721712
858,-0.08067232485598258
859,-2.0393345353274133
860,2.275546283698671
861,0.8665542088745262
862,1.3352961979867337
863,-0.23574733865247394
864,-0.28173995729279105
865,-1.248070113324641
866,0.7122034487106776
867,-0.5930989948145925
868,1.5316598554216219
869,-1.3859806213264776
870,1.5121604616430209
871,-1.8588697500062794
872,2.911716970924178
873,0.46009941783601216
874,1.739500430296189
875,-2.026770019110528
876,-1.1573838263462992
877,-1.5289493971273644
878,-0.41715112769133245
879,-2.253380664161707
880,1.8055493626422119
881,-0.383927851431047
882,-1.5204344224676383
883,1.128731477995764
884,1.662606735185095
885,0.5933565927078108
886,-1.3688604026557931
887,-2.7394033814775183
888,0.5921299353367226
889,0.05679383243551549
890,0.01296556806946031
891,3.2491094530771347
892,1.3617878816963516
893,3.2649313535347066
894,-2.364348960688459
895,-1.8708882615058122
896,-0.7217449724554361
897,1.0807024989701572
898,-2.4755089223387237
899,3.5974649668506458
900,-0.3057649035007597
901,-0.1793203248551771
902,-0.76234778014923
903,2.755935190290179
904,1.5070058101339694
905,1.0782988846083066
906,1.4977287498850558
907,-0.8824940303344644
908,0.9243786044096217
909,1.0036490372143987
910,-1.6692423640600795
911,-2.5987825938112743
912,1.8756758243318121
913,0.4270739505630025
914,-0.5978429386085637
915,0.04279995063116834
916,-0.4327022593968504
917,0.3260112855999261
918,1.46398815813563
919,0.6641334376115413
920,-0.6027604147194433
921,0.4869297590832355
922,0.3963853278874135
923,1.1046714309694785
924,0.6995920177643214
925,-1.2282182553854997
926,-0.8588097641109937
927,-2.010730778831093
928,1.0877988943505008
929,2.995213661335755
930,-0.4754417223160625
931,-0.5218933737813947
932,-0.27880120192016866
933,-2.439740813894037
934,-2.5317004182509315
935,-0.41734764096971366
936,-1.1545729273584484
937,1.1745918564177749
938,0.1496762396354241
939,-1.0543457528823112
940,-0.2768836787674622
941,0.29005034814641095
942,-0.787300421056085
943,-1.2518872096517986
944,0.19052729164677568
945,0.46567610025108686
946,-0.3743420622447393
947,0.478396338992324
948,-0.9815178016131372
949,0.8496316268933206
950,-1.295207999636428
951,2.665621628058009
952,0.9683786661475533
953,1.688317497600064
954,-0.9142303413022249
955,1.5566590565467997
956,-0.7053723319157267
957,2.046184903300933
958,0.5627989216393676
959,-0.2228132697518732
960,-1.6572557161476338
961,0.614237416916293
962,0.20271644378424236
963,0.8156009331606522
964,-0.7054522858119814
965,0.9869098224115426
966,0.5217759565939043
967,0.14175558251174858
968,-2.6289520598079577
969,1.2199261697420858
970,2.3453483464091445
971,-2.0676692826904604
972,0.8725280600143476
973,2.0577859808594225
974,1.9684248384065206
975,1.2311037893840924
976,1.4075042951787022
977,-1.3184489733926241
978,-0.2336075603949722
979,1.2466619347587384
980,0.3946782048545736
981,-0.3117561331281251
982,1.206171376498066
983,1.0420119885369523
984,3.4847750180405157
985,1.2424931512428254
986,-1.4568462623490057
987,-0.01610534406412878
988,1.555773199731075
989,1.3816411092938403
990,0.4620922017788558
991,-0.7131309469434639
992,-0.3756318883099379
993,0.09606982828062072
994,3.0620484938903703
995,-1.2985272600952174
996,-0.5400411916620727
997,-0.27773785560577924
998,0.5714823558103327
999,-0.23912935662225876
1000,2.104321985336466
1001,-0.20974424451042012
1002,-1.5810504008926947
1003,-2.992092191079905
1004,-0.21842844285687701
1005,-0.35866028638785463
1006,-3.5893063247960506
1007,0.4215557722920378
1008,0.8146518142550915
1009,-0.22711175411289386
1010,-0.7509407049823948
1011,0.03850484165772661
1012,-2.9654897303808
1013,0.43907071093814487
1014,0.7585240915418898
1015,1.9391639820112836
1016,-0.43071572575246486
1017,0.6577645565895045
1018,-1.22285448017749
1019,1.1047444338394783
1020,-1.938785792570516
1021,0.5751252722921377
1022,-0.6090831668747726
1023,-0.7933370320988327
1024,2.650204937038516
1025,1.9906718555679517
1026,1.077738852445683
1027,2.428607272214104
1028,4.022038619754102
1029,-0.4741269403493279
1030,-0.2696154417776585
1031,-0.23929809103154254
1032,-0.6285871193667407
1033,1.2447631030154183
1034,-1.1921808987543179
1035,-0.02327179662928089
1036,-3.00012187644091
1037,-1.7674587721291997
1038,1.6271016814281696
1039,0.8160251623342771
1040,-1.3323852014705986
1041,-1.7639337452264456
1042,1.3131442341630064
1043,2.0661730747360085
1044,-1.6621601976307474
1045,-0.9871845441214568
1046,0.556700538752406
1047,-0.41969896992396194
1048,0.7616378194496285
1049,0.570873915159637
1050,-2.7923510191665004
1051,0.6886932317942813
1052,0.43293702126356853
1053,-2.2965591205863864
1054,0.0201572866490618
1055,-2.1066963954442546
1056,1.3640594686708256
1057,-1.1692433840814354
1058,-2.4164570333298228
1059,-2.1625978680560207
1060,0.6423611530813
1061,1.6425377049414787
1062,1.3455708655213234
1063,3.364787757956944
1064,4.292011276328853
1065,1.4120291827696871
1066,1.4639444268766872
1067,1.3565799307953246
1068,-1.9433680237606126
1069,4.883409917308697
1070,0.3120938881911019
1071,0.7879532785323553
1072,-0.912621094461854
1073,0.40416775185472487
1074,-1.785785263974918
1075,0.38947368138970884
1076,1.473901083391959
1077,0.3622207115932773
1078,1.7614211167846112
1079,-0.647084546011774
1080,-0.10139348591200437
1081,1.1180955379954478
1082,-0.22343909445547827
1083,-0.48699406107234905
1084,-0.12681264421742322
1085,0.38338562361180184
1086,1.3878941869889938
1087,-0.006791589435782064
1088,0.0313312086600292
1089,2.2863056771499064
1090,0.03790260623071238
1091,-1.216211870306179
1092,-1.223702751683626
1093,0.15995336099031507
1094,1.3667136347519517
1095,2.2823656102055425
1096,-2.420611463834668
1097,0.4760882054542286
1098,0.4520300016127682
1099,3.5809505526288055
1100,1.2826860560973175
1101,0.04623326475514822
1102,1.9760566674290483
1103,1.9078103806534328
1104,-2.4222217064153377
1105,1.9619233366193196
1106,-0.40010768986768036
1107,-0.7165422008582109
1108,-1.5257861210985522
1109,-0.7418065344224893
1110,-0.23325255164062608
1111,2.6971417039091086
1112,-1.809387913112339
1113,2.101840198431571
1114,0.4632640131660392
1115,-2.6513854837687982
1116,0.26374503830662777
1117,-0.1346278754598046
1118,-0.6695521478457043
1119,-0.4329998211698015
1120,0.6013087165842252
1121,-0.8264961195545837
1122,0.5602026498069104
1123,0.37888600836158165
1124,0.31593812851508496
1125,-1.3710765967113967
1126,0.4890036748045793
1127,1.133330802309626
1128,0.009182156331618119
1129,-0.8982597579724522
1130,0.4828171547999667
1131,2.4052712324585497
1132,1.2351934076450233
1133,2.1096795387808465
1134,-2.8986162332369267
1135,2.936695510712953
1136,3.293825226480193
1137,1.8651808817026088
1138,0.19196744976973357
1139,1.3695713074257994
1140,1.321674264880863
1141,-0.9284175826619699
1142,0.9631249339958656
1143,1.23483732642925
1144,1.366443023756737
1145,0.3259017168442666
1146,-1.6718573805790167
1147,1.8316606667040238
1148,-1.5353773514875664
1149,1.6467981225234052
1150,0.5193563951942777
1151,0.5665405520443703
1152,0.028507631754167304
1153,2.8380825453083047
1154,-1.4141809314731804
1155,-0.6127349584987285
1156,-0.9063854164315974
1157,0.7306107265986586
1158,1.4549792814600142
1159,0.24807287201816786
1160,-0.09213926010684759
1161,0.6589906094436878
1162,-3.2447820370319946
1163,0.009901271646351073
1164,-0.45313567526984155
1165,0.2441158108674495
1166,-1.1179586478370895
1167,1.1883404454778126
1168,-1.2019220378008546
1169,0.8911516410963919
1170,2.268471597111486
1171,-0.24211934100000043
1172,-0.9366981501713812
1173,-0.49548068142757606
1174,-0.04061686566063405
1175,-0.19967138651780525
1176,-0.5508721794132628
1177,0.4186034669449493
1178,1.2461413872012688
1179,-1.1561976406986259
1180,1.2602189543611497
1181,2.2284117052947474
1182,-1.3651070472936726
1183,2.413843473326649
1184,2.7566028511168006
1185,2.725195013885575
1186,0.41693464621346726
1187,-1.4317917593251175
1188,0.6357744900913445
1189,2.2720133940332423
1190,0.7715165044468049
1191,0.012330587751669064
1192,2.059773110833748
1193,-3.0360643903371245
1194,0.777093681638893
1195,-2.2043699858098194
1196,-1.3772350112399825
1197,2.731864481707326
1198,1.227002460124593
1199,1.7060901501313817
1200,-1.6719391483721502
1201,-1.0528036406588854
1202,-1.8393709693395404
1203,-0.11076066169403176
1204,-1.008648828775419
1205,-0.5407088873976786
1206,1.044557194342054
1207,-0.1111334107699874
1208,-0.865048225713915
1209,-1.4461223079243921
1210,-0.5976631127753744
1211,1.901402407280762
1212,1.0323762938621743
1213,0.03469032352258283
1214,0.9012284461422927
1215,0.35976206507279596
1216,0.890015907510062
1217,0.01981257372756895
1218,2.3401962978396997
1219,0.04200887973166173
1220,-0.37724589620974613
